Datum_formiranja;Datum_Primene;Vazi_za;Srednji_kurs
 20.06.2017.; 20.06.2017.;1; 121,9363
 21.06.2017.; 21.06.2017.;1; 121,8722
 22.06.2017.; 22.06.2017.;1; 121,7805
 23.06.2017.; 23.06.2017.;1; 121,7544
 23.06.2017.; 24.06.2017.;1; 121,7544
 23.06.2017.; 25.06.2017.;1; 121,7544
 26.06.2017.; 26.06.2017.;1; 121,6114
 27.06.2017.; 27.06.2017.;1; 121,5051
 28.06.2017.; 28.06.2017.;1; 121,3203
 29.06.2017.; 29.06.2017.;1; 121,1218
 30.06.2017.; 30.06.2017.;1; 120,8486
 30.06.2017.; 01.07.2017.;1; 120,8486
 30.06.2017.; 02.07.2017.;1; 120,8486
 03.07.2017.; 03.07.2017.;1; 120,5452
 04.07.2017.; 04.07.2017.;1; 120,5112
 05.07.2017.; 05.07.2017.;1; 120,7205
 06.07.2017.; 06.07.2017.;1; 120,4881
 07.07.2017.; 07.07.2017.;1; 120,3313
 07.07.2017.; 08.07.2017.;1; 120,3313
 07.07.2017.; 09.07.2017.;1; 120,3313
 10.07.2017.; 10.07.2017.;1; 120,2177
 11.07.2017.; 11.07.2017.;1; 120,2575
 12.07.2017.; 12.07.2017.;1; 120,2585
 13.07.2017.; 13.07.2017.;1; 120,1313
 14.07.2017.; 14.07.2017.;1; 120,1233
 14.07.2017.; 15.07.2017.;1; 120,1233
 14.07.2017.; 16.07.2017.;1; 120,1233
 17.07.2017.; 17.07.2017.;1; 120,1670
 18.07.2017.; 18.07.2017.;1; 120,2835
 19.07.2017.; 19.07.2017.;1; 120,5442
 20.07.2017.; 20.07.2017.;1; 120,6585
 21.07.2017.; 21.07.2017.;1; 120,6135
 21.07.2017.; 22.07.2017.;1; 120,6135
 21.07.2017.; 23.07.2017.;1; 120,6135
 24.07.2017.; 24.07.2017.;1; 120,3541
 25.07.2017.; 25.07.2017.;1; 120,4268
 26.07.2017.; 26.07.2017.;1; 120,6063
 27.07.2017.; 27.07.2017.;1; 120,6229
 28.07.2017.; 28.07.2017.;1; 120,5219
 28.07.2017.; 29.07.2017.;1; 120,5219
 28.07.2017.; 30.07.2017.;1; 120,5219
 31.07.2017.; 31.07.2017.;1; 120,4014
 01.08.2017.; 01.08.2017.;1; 120,1830
 02.08.2017.; 02.08.2017.;1; 120,0709
 03.08.2017.; 03.08.2017.;1; 119,8397
 04.08.2017.; 04.08.2017.;1; 119,7070
 04.08.2017.; 05.08.2017.;1; 119,7070
 04.08.2017.; 06.08.2017.;1; 119,7070
 07.08.2017.; 07.08.2017.;1; 119,7181
 08.08.2017.; 08.08.2017.;1; 119,9052
 09.08.2017.; 09.08.2017.;1; 119,9600
 10.08.2017.; 10.08.2017.;1; 120,1784
 11.08.2017.; 11.08.2017.;1; 119,8180
 11.08.2017.; 12.08.2017.;1; 119,8180
 11.08.2017.; 13.08.2017.;1; 119,8180
 14.08.2017.; 14.08.2017.;1; 119,6677
 15.08.2017.; 15.08.2017.;1; 119,4898
 16.08.2017.; 16.08.2017.;1; 119,4067
 17.08.2017.; 17.08.2017.;1; 119,3974
 18.08.2017.; 18.08.2017.;1; 119,2900
 18.08.2017.; 19.08.2017.;1; 119,2900
 18.08.2017.; 20.08.2017.;1; 119,2900
 21.08.2017.; 21.08.2017.;1; 119,4050
 22.08.2017.; 22.08.2017.;1; 119,3925
 23.08.2017.; 23.08.2017.;1; 119,3934
 24.08.2017.; 24.08.2017.;1; 119,3555
 25.08.2017.; 25.08.2017.;1; 119,2858
 25.08.2017.; 26.08.2017.;1; 119,2858
 25.08.2017.; 27.08.2017.;1; 119,2858
 28.08.2017.; 28.08.2017.;1; 119,2134
 29.08.2017.; 29.08.2017.;1; 119,1622
 30.08.2017.; 30.08.2017.;1; 119,1860
 31.08.2017.; 31.08.2017.;1; 119,1759
 01.09.2017.; 01.09.2017.;1; 119,1681
 01.09.2017.; 02.09.2017.;1; 119,1681
 01.09.2017.; 03.09.2017.;1; 119,1681
 04.09.2017.; 04.09.2017.;1; 119,2717
 05.09.2017.; 05.09.2017.;1; 119,5905
 06.09.2017.; 06.09.2017.;1; 119,5862
 07.09.2017.; 07.09.2017.;1; 119,5586
 08.09.2017.; 08.09.2017.;1; 119,6617
 08.09.2017.; 09.09.2017.;1; 119,6617
 08.09.2017.; 10.09.2017.;1; 119,6617
 11.09.2017.; 11.09.2017.;1; 119,4342
 12.09.2017.; 12.09.2017.;1; 119,4624
 13.09.2017.; 13.09.2017.;1; 119,3358
 14.09.2017.; 14.09.2017.;1; 119,1328
 15.09.2017.; 15.09.2017.;1; 119,0326
 15.09.2017.; 16.09.2017.;1; 119,0326
 15.09.2017.; 17.09.2017.;1; 119,0326
 18.09.2017.; 18.09.2017.;1; 119,1159
 19.09.2017.; 19.09.2017.;1; 119,0355
 20.09.2017.; 20.09.2017.;1; 118,9350
 21.09.2017.; 21.09.2017.;1; 118,9569
 22.09.2017.; 22.09.2017.;1; 119,1355
 22.09.2017.; 23.09.2017.;1; 119,1355
 22.09.2017.; 24.09.2017.;1; 119,1355
 25.09.2017.; 25.09.2017.;1; 119,2091
 26.09.2017.; 26.09.2017.;1; 119,3972
 27.09.2017.; 27.09.2017.;1; 119,4324
 28.09.2017.; 28.09.2017.;1; 119,3921
 29.09.2017.; 29.09.2017.;1; 119,3659
 29.09.2017.; 30.09.2017.;1; 119,3659
 29.09.2017.; 01.10.2017.;1; 119,3659
 02.10.2017.; 02.10.2017.;1; 119,1760
 03.10.2017.; 03.10.2017.;1; 119,1770
 04.10.2017.; 04.10.2017.;1; 119,2282
 05.10.2017.; 05.10.2017.;1; 119,1837
 06.10.2017.; 06.10.2017.;1; 119,1733
 06.10.2017.; 07.10.2017.;1; 119,1733
 06.10.2017.; 08.10.2017.;1; 119,1733
 09.10.2017.; 09.10.2017.;1; 119,1859
 10.10.2017.; 10.10.2017.;1; 119,3562
 11.10.2017.; 11.10.2017.;1; 119,4098
 12.10.2017.; 12.10.2017.;1; 119,4845
 13.10.2017.; 13.10.2017.;1; 119,4005
 13.10.2017.; 14.10.2017.;1; 119,4005
 13.10.2017.; 15.10.2017.;1; 119,4005
 16.10.2017.; 16.10.2017.;1; 119,3322
 17.10.2017.; 17.10.2017.;1; 119,2223
 18.10.2017.; 18.10.2017.;1; 119,1626
 19.10.2017.; 19.10.2017.;1; 119,1246
 20.10.2017.; 20.10.2017.;1; 119,1889
 20.10.2017.; 21.10.2017.;1; 119,1889
 20.10.2017.; 22.10.2017.;1; 119,1889
 23.10.2017.; 23.10.2017.;1; 119,2094
 24.10.2017.; 24.10.2017.;1; 119,2505
 25.10.2017.; 25.10.2017.;1; 119,4031
 26.10.2017.; 26.10.2017.;1; 119,4900
 27.10.2017.; 27.10.2017.;1; 119,4013
 27.10.2017.; 28.10.2017.;1; 119,4013
 27.10.2017.; 29.10.2017.;1; 119,4013
 30.10.2017.; 30.10.2017.;1; 119,3253
 31.10.2017.; 31.10.2017.;1; 119,3137
 01.11.2017.; 01.11.2017.;1; 119,2716
 02.11.2017.; 02.11.2017.;1; 119,0331
 03.11.2017.; 03.11.2017.;1; 118,8253
 03.11.2017.; 04.11.2017.;1; 118,8253
 03.11.2017.; 05.11.2017.;1; 118,8253
 06.11.2017.; 06.11.2017.;1; 118,6618
 07.11.2017.; 07.11.2017.;1; 118,6024
 08.11.2017.; 08.11.2017.;1; 118,5798
 09.11.2017.; 09.11.2017.;1; 118,8719
 10.11.2017.; 10.11.2017.;1; 118,7676
 10.11.2017.; 11.11.2017.;1; 118,7676
 10.11.2017.; 12.11.2017.;1; 118,7676
 13.11.2017.; 13.11.2017.;1; 118,5863
 14.11.2017.; 14.11.2017.;1; 118,6014
 15.11.2017.; 15.11.2017.;1; 118,5471
 16.11.2017.; 16.11.2017.;1; 118,5211
 17.11.2017.; 17.11.2017.;1; 118,4779
 17.11.2017.; 18.11.2017.;1; 118,4779
 17.11.2017.; 19.11.2017.;1; 118,4779
 20.11.2017.; 20.11.2017.;1; 118,5061
 21.11.2017.; 21.11.2017.;1; 118,5977
 22.11.2017.; 22.11.2017.;1; 118,7625
 23.11.2017.; 23.11.2017.;1; 118,9881
 24.11.2017.; 24.11.2017.;1; 119,3689
 24.11.2017.; 25.11.2017.;1; 119,3689
 24.11.2017.; 26.11.2017.;1; 119,3689
 27.11.2017.; 27.11.2017.;1; 119,4323
 28.11.2017.; 28.11.2017.;1; 119,6664
 29.11.2017.; 29.11.2017.;1; 119,6904
 30.11.2017.; 30.11.2017.;1; 119,4149
 01.12.2017.; 01.12.2017.;1; 119,2516
 01.12.2017.; 02.12.2017.;1; 119,2516
 01.12.2017.; 03.12.2017.;1; 119,2516
 04.12.2017.; 04.12.2017.;1; 119,2081
 05.12.2017.; 05.12.2017.;1; 119,4292
 06.12.2017.; 06.12.2017.;1; 119,4893
 07.12.2017.; 07.12.2017.;1; 119,5360
 08.12.2017.; 08.12.2017.;1; 119,6426
 08.12.2017.; 09.12.2017.;1; 119,6426
 08.12.2017.; 10.12.2017.;1; 119,6426
 11.12.2017.; 11.12.2017.;1; 119,6237
 12.12.2017.; 12.12.2017.;1; 119,6343
 13.12.2017.; 13.12.2017.;1; 119,5319
 14.12.2017.; 14.12.2017.;1; 119,4799
 15.12.2017.; 15.12.2017.;1; 119,2988
 15.12.2017.; 16.12.2017.;1; 119,2988
 15.12.2017.; 17.12.2017.;1; 119,2988
 18.12.2017.; 18.12.2017.;1; 119,0258
 19.12.2017.; 19.12.2017.;1; 118,8461
 20.12.2017.; 20.12.2017.;1; 119,1301
 21.12.2017.; 21.12.2017.;1; 119,3112
 22.12.2017.; 22.12.2017.;1; 119,0224
 22.12.2017.; 23.12.2017.;1; 119,0224
 22.12.2017.; 24.12.2017.;1; 119,0224
 25.12.2017.; 25.12.2017.;1; 118,7617
 26.12.2017.; 26.12.2017.;1; 118,4879
 27.12.2017.; 27.12.2017.;1; 118,2934
 28.12.2017.; 28.12.2017.;1; 118,4514
 29.12.2017.; 29.12.2017.;1; 118,4727
 29.12.2017.; 30.12.2017.;1; 118,4727
 29.12.2017.; 31.12.2017.;1; 118,4727
 29.12.2017.; 01.01.2018.;1; 118,4727
 29.12.2017.; 02.01.2018.;1; 118,4727
 03.01.2018.; 03.01.2018.;1; 118,3431
 04.01.2018.; 04.01.2018.;1; 118,6679
 05.01.2018.; 05.01.2018.;1; 119,0027
 05.01.2018.; 06.01.2018.;1; 119,0027
 05.01.2018.; 07.01.2018.;1; 119,0027
 08.01.2018.; 08.01.2018.;1; 118,7957
 09.01.2018.; 09.01.2018.;1; 118,5575
 10.01.2018.; 10.01.2018.;1; 118,5948
 11.01.2018.; 11.01.2018.;1; 118,7742
 12.01.2018.; 12.01.2018.;1; 118,7636
 12.01.2018.; 13.01.2018.;1; 118,7636
 12.01.2018.; 14.01.2018.;1; 118,7636
 15.01.2018.; 15.01.2018.;1; 118,5465
 16.01.2018.; 16.01.2018.;1; 118,3693
 17.01.2018.; 17.01.2018.;1; 118,3742
 18.01.2018.; 18.01.2018.;1; 118,4356
 19.01.2018.; 19.01.2018.;1; 118,4991
 19.01.2018.; 20.01.2018.;1; 118,4991
 19.01.2018.; 21.01.2018.;1; 118,4991
 22.01.2018.; 22.01.2018.;1; 118,5005
 23.01.2018.; 23.01.2018.;1; 118,6310
 24.01.2018.; 24.01.2018.;1; 118,6547
 25.01.2018.; 25.01.2018.;1; 118,7155
 26.01.2018.; 26.01.2018.;1; 118,6952
 26.01.2018.; 27.01.2018.;1; 118,6952
 26.01.2018.; 28.01.2018.;1; 118,6952
 29.01.2018.; 29.01.2018.;1; 118,6244
 30.01.2018.; 30.01.2018.;1; 118,6836
 31.01.2018.; 31.01.2018.;1; 118,7428
 01.02.2018.; 01.02.2018.;1; 118,7554
 02.02.2018.; 02.02.2018.;1; 118,7241
 02.02.2018.; 03.02.2018.;1; 118,7241
 02.02.2018.; 04.02.2018.;1; 118,7241
 05.02.2018.; 05.02.2018.;1; 118,6078
 06.02.2018.; 06.02.2018.;1; 118,6107
 07.02.2018.; 07.02.2018.;1; 118,7272
 08.02.2018.; 08.02.2018.;1; 118,7200
 09.02.2018.; 09.02.2018.;1; 118,6904
 09.02.2018.; 10.02.2018.;1; 118,6904
 09.02.2018.; 11.02.2018.;1; 118,6904
 12.02.2018.; 12.02.2018.;1; 118,5791
 13.02.2018.; 13.02.2018.;1; 118,4337
 14.02.2018.; 14.02.2018.;1; 118,3030
 14.02.2018.; 15.02.2018.;1; 118,3030
 14.02.2018.; 16.02.2018.;1; 118,3030
 14.02.2018.; 17.02.2018.;1; 118,3030
 14.02.2018.; 18.02.2018.;1; 118,3030
 19.02.2018.; 19.02.2018.;1; 118,2562
 20.02.2018.; 20.02.2018.;1; 118,2362
 21.02.2018.; 21.02.2018.;1; 118,1760
 22.02.2018.; 22.02.2018.;1; 118,0868
 23.02.2018.; 23.02.2018.;1; 118,0128
 23.02.2018.; 24.02.2018.;1; 118,0128
 23.02.2018.; 25.02.2018.;1; 118,0128
 26.02.2018.; 26.02.2018.;1; 118,0377
 27.02.2018.; 27.02.2018.;1; 118,0321
 28.02.2018.; 28.02.2018.;1; 118,0579
 01.03.2018.; 01.03.2018.;1; 118,0237
 02.03.2018.; 02.03.2018.;1; 118,0084
 02.03.2018.; 03.03.2018.;1; 118,0084
 02.03.2018.; 04.03.2018.;1; 118,0084
 05.03.2018.; 05.03.2018.;1; 118,0318
 06.03.2018.; 06.03.2018.;1; 118,0327
 07.03.2018.; 07.03.2018.;1; 118,0836
 08.03.2018.; 08.03.2018.;1; 118,0298
 09.03.2018.; 09.03.2018.;1; 118,0576
 09.03.2018.; 10.03.2018.;1; 118,0576
 09.03.2018.; 11.03.2018.;1; 118,0576
 12.03.2018.; 12.03.2018.;1; 118,0453
 13.03.2018.; 13.03.2018.;1; 118,0546
 14.03.2018.; 14.03.2018.;1; 118,2001
 15.03.2018.; 15.03.2018.;1; 118,4069
 16.03.2018.; 16.03.2018.;1; 118,3578
 16.03.2018.; 17.03.2018.;1; 118,3578
 16.03.2018.; 18.03.2018.;1; 118,3578
 19.03.2018.; 19.03.2018.;1; 118,2599
 20.03.2018.; 20.03.2018.;1; 118,2791
 21.03.2018.; 21.03.2018.;1; 118,4203
 22.03.2018.; 22.03.2018.;1; 118,6044
 23.03.2018.; 23.03.2018.;1; 118,4110
 23.03.2018.; 24.03.2018.;1; 118,4110
 23.03.2018.; 25.03.2018.;1; 118,4110
 26.03.2018.; 26.03.2018.;1; 118,5039
 27.03.2018.; 27.03.2018.;1; 118,6242
 28.03.2018.; 28.03.2018.;1; 118,5885
 29.03.2018.; 29.03.2018.;1; 118,5051
 30.03.2018.; 30.03.2018.;1; 118,3853
 30.03.2018.; 31.03.2018.;1; 118,3853
 30.03.2018.; 01.04.2018.;1; 118,3853
 02.04.2018.; 02.04.2018.;1; 118,2354
 03.04.2018.; 03.04.2018.;1; 118,1845
 04.04.2018.; 04.04.2018.;1; 118,1509
 05.04.2018.; 05.04.2018.;1; 118,1491
 05.04.2018.; 06.04.2018.;1; 118,1491
 05.04.2018.; 07.04.2018.;1; 118,1491
 05.04.2018.; 08.04.2018.;1; 118,1491
 05.04.2018.; 09.04.2018.;1; 118,1491
 10.04.2018.; 10.04.2018.;1; 118,1656
 11.04.2018.; 11.04.2018.;1; 118,2204
 12.04.2018.; 12.04.2018.;1; 118,2250
 13.04.2018.; 13.04.2018.;1; 118,2253
 13.04.2018.; 14.04.2018.;1; 118,2253
 13.04.2018.; 15.04.2018.;1; 118,2253
 16.04.2018.; 16.04.2018.;1; 118,1855
 17.04.2018.; 17.04.2018.;1; 118,1616
 18.04.2018.; 18.04.2018.;1; 118,1831
 19.04.2018.; 19.04.2018.;1; 118,2363
 20.04.2018.; 20.04.2018.;1; 118,1806
 20.04.2018.; 21.04.2018.;1; 118,1806
 20.04.2018.; 22.04.2018.;1; 118,1806
 23.04.2018.; 23.04.2018.;1; 118,1377
 24.04.2018.; 24.04.2018.;1; 118,1870
 25.04.2018.; 25.04.2018.;1; 118,2090
 26.04.2018.; 26.04.2018.;1; 118,2381
 27.04.2018.; 27.04.2018.;1; 118,1912
 27.04.2018.; 28.04.2018.;1; 118,1912
 27.04.2018.; 29.04.2018.;1; 118,1912
 30.04.2018.; 30.04.2018.;1; 118,1748
 30.04.2018.; 01.05.2018.;1; 118,1748
 30.04.2018.; 02.05.2018.;1; 118,1748
 03.05.2018.; 03.05.2018.;1; 118,1901
 04.05.2018.; 04.05.2018.;1; 118,1854
 04.05.2018.; 05.05.2018.;1; 118,1854
 04.05.2018.; 06.05.2018.;1; 118,1854
 07.05.2018.; 07.05.2018.;1; 118,1872
 08.05.2018.; 08.05.2018.;1; 118,1451
 09.05.2018.; 09.05.2018.;1; 118,2082
 10.05.2018.; 10.05.2018.;1; 118,2665
 11.05.2018.; 11.05.2018.;1; 118,2644
 11.05.2018.; 12.05.2018.;1; 118,2644
 11.05.2018.; 13.05.2018.;1; 118,2644
 14.05.2018.; 14.05.2018.;1; 118,2047
 15.05.2018.; 15.05.2018.;1; 118,2105
 16.05.2018.; 16.05.2018.;1; 118,1770
 17.05.2018.; 17.05.2018.;1; 118,1503
 18.05.2018.; 18.05.2018.;1; 118,1900
 18.05.2018.; 19.05.2018.;1; 118,1900
 18.05.2018.; 20.05.2018.;1; 118,1900
 21.05.2018.; 21.05.2018.;1; 118,1465
 22.05.2018.; 22.05.2018.;1; 118,1392
 23.05.2018.; 23.05.2018.;1; 118,1611
 24.05.2018.; 24.05.2018.;1; 118,2202
 25.05.2018.; 25.05.2018.;1; 118,2327
 25.05.2018.; 26.05.2018.;1; 118,2327
 25.05.2018.; 27.05.2018.;1; 118,2327
 28.05.2018.; 28.05.2018.;1; 118,1654
 29.05.2018.; 29.05.2018.;1; 118,1853
 30.05.2018.; 30.05.2018.;1; 118,1771
 31.05.2018.; 31.05.2018.;1; 118,1610
 01.06.2018.; 01.06.2018.;1; 118,1616
 01.06.2018.; 02.06.2018.;1; 118,1616
 01.06.2018.; 03.06.2018.;1; 118,1616
 04.06.2018.; 04.06.2018.;1; 118,1071
 05.06.2018.; 05.06.2018.;1; 118,1249
 06.06.2018.; 06.06.2018.;1; 118,1298
 07.06.2018.; 07.06.2018.;1; 118,1232
 08.06.2018.; 08.06.2018.;1; 118,1125
 08.06.2018.; 09.06.2018.;1; 118,1125
 08.06.2018.; 10.06.2018.;1; 118,1125
 11.06.2018.; 11.06.2018.;1; 118,1466
 12.06.2018.; 12.06.2018.;1; 118,1891
 13.06.2018.; 13.06.2018.;1; 118,2229
 14.06.2018.; 14.06.2018.;1; 118,1668
 15.06.2018.; 15.06.2018.;1; 118,1926
 15.06.2018.; 16.06.2018.;1; 118,1926
 15.06.2018.; 17.06.2018.;1; 118,1926
 18.06.2018.; 18.06.2018.;1; 118,1750
 19.06.2018.; 19.06.2018.;1; 118,1454
 20.06.2018.; 20.06.2018.;1; 118,1411
 21.06.2018.; 21.06.2018.;1; 118,1475
 22.06.2018.; 22.06.2018.;1; 118,0876
 22.06.2018.; 23.06.2018.;1; 118,0876
 22.06.2018.; 24.06.2018.;1; 118,0876
 25.06.2018.; 25.06.2018.;1; 118,1074
 26.06.2018.; 26.06.2018.;1; 118,1409
 27.06.2018.; 27.06.2018.;1; 118,0611
 28.06.2018.; 28.06.2018.;1; 118,0810
 29.06.2018.; 29.06.2018.;1; 118,0676
 29.06.2018.; 30.06.2018.;1; 118,0676
 29.06.2018.; 01.07.2018.;1; 118,0676
 02.07.2018.; 02.07.2018.;1; 118,0142
 03.07.2018.; 03.07.2018.;1; 118,0287
 04.07.2018.; 04.07.2018.;1; 118,0295
 05.07.2018.; 05.07.2018.;1; 118,0232
 06.07.2018.; 06.07.2018.;1; 118,0230
 06.07.2018.; 07.07.2018.;1; 118,0230
 06.07.2018.; 08.07.2018.;1; 118,0230
 09.07.2018.; 09.07.2018.;1; 118,0312
 10.07.2018.; 10.07.2018.;1; 118,0528
 11.07.2018.; 11.07.2018.;1; 118,0537
 12.07.2018.; 12.07.2018.;1; 118,0614
 13.07.2018.; 13.07.2018.;1; 118,0438
 13.07.2018.; 14.07.2018.;1; 118,0438
 13.07.2018.; 15.07.2018.;1; 118,0438
 16.07.2018.; 16.07.2018.;1; 118,0438
 17.07.2018.; 17.07.2018.;1; 118,0533
 18.07.2018.; 18.07.2018.;1; 118,0599
 19.07.2018.; 19.07.2018.;1; 118,0575
 20.07.2018.; 20.07.2018.;1; 118,0507
 20.07.2018.; 21.07.2018.;1; 118,0507
 20.07.2018.; 22.07.2018.;1; 118,0507
 23.07.2018.; 23.07.2018.;1; 118,0550
 24.07.2018.; 24.07.2018.;1; 118,0773
 25.07.2018.; 25.07.2018.;1; 118,0740
 26.07.2018.; 26.07.2018.;1; 118,0714
 27.07.2018.; 27.07.2018.;1; 118,0317
 27.07.2018.; 28.07.2018.;1; 118,0317
 27.07.2018.; 29.07.2018.;1; 118,0317
 30.07.2018.; 30.07.2018.;1; 118,0447
 31.07.2018.; 31.07.2018.;1; 118,0603
 01.08.2018.; 01.08.2018.;1; 118,0618
 02.08.2018.; 02.08.2018.;1; 118,0542
 03.08.2018.; 03.08.2018.;1; 118,0619
 03.08.2018.; 04.08.2018.;1; 118,0619
 03.08.2018.; 05.08.2018.;1; 118,0619
 06.08.2018.; 06.08.2018.;1; 118,0241
 07.08.2018.; 07.08.2018.;1; 118,0440
 08.08.2018.; 08.08.2018.;1; 118,0530
 09.08.2018.; 09.08.2018.;1; 118,0511
 10.08.2018.; 10.08.2018.;1; 118,0497
 10.08.2018.; 11.08.2018.;1; 118,0497
 10.08.2018.; 12.08.2018.;1; 118,0497
 13.08.2018.; 13.08.2018.;1; 118,0510
 14.08.2018.; 14.08.2018.;1; 118,0558
 15.08.2018.; 15.08.2018.;1; 118,0272
 16.08.2018.; 16.08.2018.;1; 118,0278
 17.08.2018.; 17.08.2018.;1; 118,0313
 17.08.2018.; 18.08.2018.;1; 118,0313
 17.08.2018.; 19.08.2018.;1; 118,0313
 20.08.2018.; 20.08.2018.;1; 118,0203
 21.08.2018.; 21.08.2018.;1; 118,0270
 22.08.2018.; 22.08.2018.;1; 118,0357
 23.08.2018.; 23.08.2018.;1; 118,0705
 24.08.2018.; 24.08.2018.;1; 118,1557
 24.08.2018.; 25.08.2018.;1; 118,1557
 24.08.2018.; 26.08.2018.;1; 118,1557
 27.08.2018.; 27.08.2018.;1; 118,1331
 28.08.2018.; 28.08.2018.;1; 118,2624
 29.08.2018.; 29.08.2018.;1; 118,4261
 30.08.2018.; 30.08.2018.;1; 118,3977
 31.08.2018.; 31.08.2018.;1; 118,2732
 31.08.2018.; 01.09.2018.;1; 118,2732
 31.08.2018.; 02.09.2018.;1; 118,2732
 03.09.2018.; 03.09.2018.;1; 118,1567
 04.09.2018.; 04.09.2018.;1; 118,1279
 05.09.2018.; 05.09.2018.;1; 118,1046
 06.09.2018.; 06.09.2018.;1; 118,1374
 07.09.2018.; 07.09.2018.;1; 118,2420
 07.09.2018.; 08.09.2018.;1; 118,2420
 07.09.2018.; 09.09.2018.;1; 118,2420
 10.09.2018.; 10.09.2018.;1; 118,2951
 11.09.2018.; 11.09.2018.;1; 118,3475
 12.09.2018.; 12.09.2018.;1; 118,4703
 13.09.2018.; 13.09.2018.;1; 118,4085
 14.09.2018.; 14.09.2018.;1; 118,2988
 14.09.2018.; 15.09.2018.;1; 118,2988
 14.09.2018.; 16.09.2018.;1; 118,2988
 17.09.2018.; 17.09.2018.;1; 118,2659
 18.09.2018.; 18.09.2018.;1; 118,3034
 19.09.2018.; 19.09.2018.;1; 118,3269
 20.09.2018.; 20.09.2018.;1; 118,2967
 21.09.2018.; 21.09.2018.;1; 118,2078
 21.09.2018.; 22.09.2018.;1; 118,2078
 21.09.2018.; 23.09.2018.;1; 118,2078
 24.09.2018.; 24.09.2018.;1; 118,1960
 25.09.2018.; 25.09.2018.;1; 118,2474
 26.09.2018.; 26.09.2018.;1; 118,3199
 27.09.2018.; 27.09.2018.;1; 118,4006
 28.09.2018.; 28.09.2018.;1; 118,4179
 28.09.2018.; 29.09.2018.;1; 118,4179
 28.09.2018.; 30.09.2018.;1; 118,4179
 01.10.2018.; 01.10.2018.;1; 118,3868
 02.10.2018.; 02.10.2018.;1; 118,3747
 03.10.2018.; 03.10.2018.;1; 118,4643
 04.10.2018.; 04.10.2018.;1; 118,5287
 05.10.2018.; 05.10.2018.;1; 118,6384
 05.10.2018.; 06.10.2018.;1; 118,6384
 05.10.2018.; 07.10.2018.;1; 118,6384
 08.10.2018.; 08.10.2018.;1; 118,6535
 09.10.2018.; 09.10.2018.;1; 118,6632
 10.10.2018.; 10.10.2018.;1; 118,5623
 11.10.2018.; 11.10.2018.;1; 118,3046
 12.10.2018.; 12.10.2018.;1; 118,2321
 12.10.2018.; 13.10.2018.;1; 118,2321
 12.10.2018.; 14.10.2018.;1; 118,2321
 15.10.2018.; 15.10.2018.;1; 118,2412
 16.10.2018.; 16.10.2018.;1; 118,2366
 17.10.2018.; 17.10.2018.;1; 118,2121
 18.10.2018.; 18.10.2018.;1; 118,3351
 19.10.2018.; 19.10.2018.;1; 118,5311
 19.10.2018.; 20.10.2018.;1; 118,5311
 19.10.2018.; 21.10.2018.;1; 118,5311
 22.10.2018.; 22.10.2018.;1; 118,4887
 23.10.2018.; 23.10.2018.;1; 118,4105
 24.10.2018.; 24.10.2018.;1; 118,5566
 25.10.2018.; 25.10.2018.;1; 118,5968
 26.10.2018.; 26.10.2018.;1; 118,5200
 26.10.2018.; 27.10.2018.;1; 118,5200
 26.10.2018.; 28.10.2018.;1; 118,5200
 29.10.2018.; 29.10.2018.;1; 118,4384
 30.10.2018.; 30.10.2018.;1; 118,3476
 31.10.2018.; 31.10.2018.;1; 118,3214
 01.11.2018.; 01.11.2018.;1; 118,2984
 02.11.2018.; 02.11.2018.;1; 118,2728
 02.11.2018.; 03.11.2018.;1; 118,2728
 02.11.2018.; 04.11.2018.;1; 118,2728
 05.11.2018.; 05.11.2018.;1; 118,3378
 06.11.2018.; 06.11.2018.;1; 118,3729
 07.11.2018.; 07.11.2018.;1; 118,3881
 08.11.2018.; 08.11.2018.;1; 118,3781
 09.11.2018.; 09.11.2018.;1; 118,3950
 09.11.2018.; 10.11.2018.;1; 118,3950
 09.11.2018.; 11.11.2018.;1; 118,3950
 09.11.2018.; 12.11.2018.;1; 118,3950
 13.11.2018.; 13.11.2018.;1; 118,3178
 14.11.2018.; 14.11.2018.;1; 118,3392
 15.11.2018.; 15.11.2018.;1; 118,2720
 16.11.2018.; 16.11.2018.;1; 118,2032
 16.11.2018.; 17.11.2018.;1; 118,2032
 16.11.2018.; 18.11.2018.;1; 118,2032
 19.11.2018.; 19.11.2018.;1; 118,2159
 20.11.2018.; 20.11.2018.;1; 118,2777
 21.11.2018.; 21.11.2018.;1; 118,3704
 22.11.2018.; 22.11.2018.;1; 118,4052
 23.11.2018.; 23.11.2018.;1; 118,4694
 23.11.2018.; 24.11.2018.;1; 118,4694
 23.11.2018.; 25.11.2018.;1; 118,4694
 26.11.2018.; 26.11.2018.;1; 118,4265
 27.11.2018.; 27.11.2018.;1; 118,4127
 28.11.2018.; 28.11.2018.;1; 118,3974
 29.11.2018.; 29.11.2018.;1; 118,3300
 30.11.2018.; 30.11.2018.;1; 118,3199
 30.11.2018.; 01.12.2018.;1; 118,3199
 30.11.2018.; 02.12.2018.;1; 118,3199
 03.12.2018.; 03.12.2018.;1; 118,2313
 04.12.2018.; 04.12.2018.;1; 118,2084
 05.12.2018.; 05.12.2018.;1; 118,1823
 06.12.2018.; 06.12.2018.;1; 118,1477
 07.12.2018.; 07.12.2018.;1; 118,2214
 07.12.2018.; 08.12.2018.;1; 118,2214
